Pri_dMass,Pri_dTidaLQ,Sec_dMass,Sec_dTidalQ,Pri_LockTime,Sec_LockTime,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal,Sec_ProtInitial,Sec_ProtAge,Sec_ProtFinal,Initial_Ecc,Final_Ecc,Age_Ecc,Initial_Porb,Final_Porb,Age_Porb,Initial_Peq,Final_Peq,Age_Peq
0.653373,36651.8,0.536974,85130.0,4691911857.958148,-3.170577045022194e-08,2706120430.302963,1.86105,37.726034,86.269761,0.832608,30.260723,84.584143,0.031117,0.031116,0.031121,86.2577,86.269761,86.264374,86.2577,86.269761,86.264374
0.655338,3492740.0,0.570374,5068630.0,-3.170577045022194e-08,-3.170577045022194e-08,3878430336.289285,1.40903,39.890516,56.597368,10.5657,45.597035,62.884653,0.184068,0.184068,0.184068,97.6992,97.699402,97.699312,97.6992,97.699402,97.699312
0.367962,172921.0,0.295188,1068840.0,625801838.9346861,1380506975.269499,3516013959.5472927,2.10713,10.263768,10.182625,2.92874,10.263768,10.182625,0.095663,0.086157,0.092705,10.1527,10.182624,10.263768,10.1527,10.182625,10.263768
0.652389,9152400.0,0.597506,289142.0,-3.170577045022194e-08,-3.170577045022194e-08,6505347702.380022,0.826015,53.815696,56.081345,3.07837,67.792777,71.742573,0.146022,0.146022,0.146023,75.9994,76.001565,76.001488,75.9994,76.001565,76.001488
0.504754,28391500.0,0.490394,38801900.0,-3.170577045022194e-08,-3.170577045022194e-08,1811641782.0554094,0.994193,16.576526,57.092303,1.64123,18.662249,57.844578,0.114852,0.114851,0.114852,36.1884,36.188389,36.188483,36.1884,36.188389,36.188483
0.160005,7694760.0,0.147344,12012100.0,-3.170577045022194e-08,-3.170577045022194e-08,6613225919.228782,2.44577,44.77907,46.931807,12.4782,50.855011,52.520559,0.192885,0.192885,0.192885,24.6067,24.606816,24.606831,24.6067,24.606816,24.606831
0.191901,95543400.0,0.139784,90005100.0,-3.170577045022194e-08,-3.170577045022194e-08,5535102686.069059,1.04501,36.516469,45.804346,11.3462,45.931537,53.752853,0.257883,0.257883,0.257883,66.8528,66.852802,66.852802,44.568533,44.568535,44.568534
0.193542,389798.0,0.192865,2227530.0,508190.86873811035,617133164.235891,3937921236.008457,11.3666,5.49093,5.454058,3.6162,5.49093,5.454058,0.075759,0.056053,0.062061,5.48383,5.454058,5.490928,5.48383,5.454058,5.49093
0.378357,19305100.0,0.170319,58750900.0,-3.170577045022194e-08,-3.170577045022194e-08,3316541905.5848055,0.807832,24.731117,36.816705,0.926056,10.805597,39.057798,0.186083,0.186047,0.186101,11.6969,11.695885,11.698302,11.6969,11.695885,11.698302
0.932468,80148900.0,0.905716,1705340.0,-3.170577045022194e-08,-3.170577045022194e-08,2875955840.539135,3.79423,25.984306,42.51746,1.55856,26.413122,45.387822,0.025352,0.025352,0.025352,90.8559,90.856746,90.856198,90.8559,90.856746,90.856198
