Pri_dMass,Pri_dTidalTau,Sec_dMass,Sec_dTidalTau,Pri_LockTime,Sec_LockTime,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal,Sec_ProtInitial,Sec_ProtAge,Sec_ProtFinal,Initial_Ecc,Final_Ecc,Age_Ecc,Initial_Porb,Final_Porb,Age_Porb,Initial_Peq,Final_Peq,Age_Peq
0.394982,8.23752258,0.379227,1.67048456,-3.170577045022194e-08,-3.170577045022194e-08,6966018286.939496,7.96278,24.865824,24.864415,11.9126,29.38878,29.379229,0.20861,0.207209,0.20722,29.0163,29.065784,29.066131,22.965133,23.069673,23.069434
0.602935,3.6637494800000003,0.405343,0.1550544248,-3.170577045022194e-08,-3.170577045022194e-08,2479743849.1821623,5.07649,49.041506,57.228397,6.17203,39.293722,71.714769,0.106217,0.106305,0.106352,50.9393,50.979915,50.983072,47.706223,47.739253,47.739519
0.275254,8.01895038,0.13662,2.974650944,-3.170577045022194e-08,-3.170577045022194e-08,2686281116.074135,6.47101,38.506959,71.307787,2.74137,28.267045,66.105967,0.205362,0.205454,0.205456,73.3633,73.38779,73.387827,58.445866,58.454595,58.454338
0.369661,5.4144718,0.267859,5.14363782,-3.170577045022194e-08,-3.170577045022194e-08,6607136850.305493,4.11061,69.912637,72.395508,6.05585,69.407918,71.971563,0.264562,0.264624,0.264624,97.6935,97.713293,97.713314,68.38625,68.390113,68.390094
0.43025,2.224781136,0.371172,9.22283218,-3.170577045022194e-08,-3.170577045022194e-08,1766237321.4121683,0.988922,25.849696,64.733861,14.3532,43.595028,56.004317,0.012532,0.012583,0.012589,48.8275,48.950999,48.952148,48.78153,48.904539,48.905647
0.256698,8.91102774,0.239909,6.5344887400000005,-3.170577045022194e-08,-3.170577045022194e-08,3542357437.5447574,6.52364,49.01785,73.190301,1.06558,40.270629,68.317028,0.025627,0.025688,0.025689,64.888,64.975611,64.975471,64.633308,64.719356,64.719204
0.94848,2.849705234,0.900216,9.993669780000001,38312460.36778694,31798604.94610019,2851161865.6343136,6.5052,12.272336,12.198091,7.57489,12.272336,12.198091,0.190509,1.046173e-08,0.000681,12.9033,12.198091,12.27237,10.583099,12.198091,12.272336
0.699305,2.375759962,0.55547,2.678963444,-3.170577045022194e-08,-3.170577045022194e-08,3072376686.660398,11.8067,16.463778,16.695357,3.36807,16.59699,16.841868,0.153548,0.119225,0.138965,17.92,17.725254,17.929107,15.692541,16.330256,16.063215
0.253538,9.90589396,0.176542,7.211210980000001,-3.170577045022194e-08,-3.170577045022194e-08,6355985373.487416,3.5313,67.693514,71.791174,1.37421,62.394689,67.195479,0.009443,0.009456,0.009456,72.926,72.983131,72.983122,72.887007,72.943998,72.943988
0.281749,4.717690119999999,0.129053,2.5942880059999998,-3.170577045022194e-08,-3.170577045022194e-08,2666525025.7451406,1.45838,32.231429,64.207026,0.810204,17.260042,60.443993,0.236509,0.237432,0.237442,57.3977,57.571743,57.572456,42.82464,42.867385,42.86696
0.636467,3.62580686,0.27341,6.311690179999999,-3.170577045022194e-08,-3.170577045022194e-08,2570217746.3043017,8.90921,44.726012,76.828153,1.20643,29.440141,71.078846,0.092618,0.092666,0.092667,91.9309,91.960088,91.959405,87.42755,87.450827,87.450149
0.322644,7.17626466,0.303937,6.47462582,-3.170577045022194e-08,-3.170577045022194e-08,6783484833.233148,1.46162,42.866696,42.949193,4.74753,43.23979,43.368504,0.209669,0.212284,0.212292,44.0546,44.47561,44.476136,34.792309,34.937504,34.937314
0.990535,6.25712598,0.889766,0.3431552,722130310.7165505,-3.170577045022194e-08,6182935783.452783,4.77735,42.53883,42.552492,1.39743,48.794893,49.048589,0.152192,0.151551,0.151846,48.2852,48.435642,48.443141,42.376439,42.552492,42.53883
0.175652,2.988228914,0.136144,4.624930979999999,111241376.03043754,0.0,2524085396.929066,2.60067,7.051227,7.172389,5.87192,7.051227,7.172389,0.235846,0.042851,0.086476,7.80979,7.251418,7.367817,5.835401,7.172389,7.051227
0.847976,5.35760518,0.160966,7.972996599999999,-3.170577045022194e-08,-3.170577045022194e-08,3440216396.1861496,5.53689,43.212576,63.603836,1.4624,39.747654,70.301865,0.010695,0.010709,0.01071,67.7061,67.762908,67.760911,67.659665,67.716315,67.714311
0.789455,8.92102592,0.468693,9.31070262,-3.170577045022194e-08,-3.170577045022194e-08,3986684017.5086417,3.21545,62.327006,82.232315,6.46152,66.513581,86.931984,0.001539,0.001541,0.001541,82.6304,82.692332,82.691449,82.629225,82.691154,82.690271
0.166639,6.27907782,0.115009,5.3666887,-3.170577045022194e-08,-3.170577045022194e-08,2998052555.514698,8.19237,35.355419,36.704071,1.05067,33.06571,36.740232,0.255338,0.259112,0.259227,35.2911,35.729104,35.736203,25.239118,25.330631,25.328909
0.675169,0.569101452,0.467089,0.330151258,-3.170577045022194e-08,-3.170577045022194e-08,5426781091.959527,1.24788,61.299034,69.92302,14.925,67.882126,77.371002,0.110203,0.110231,0.110231,72.2507,72.262407,72.262417,67.337643,67.346237,67.3462
0.614625,0.1619023896,0.167925,7.58814552,-3.170577045022194e-08,-3.170577045022194e-08,6492967427.625355,9.91637,69.799541,71.937552,1.02523,42.940212,43.223715,0.03376,0.034073,0.034073,37.6248,37.82372,37.823867,37.369238,37.562055,37.562188
0.714323,4.33283904,0.468987,9.93642468,-3.170577045022194e-08,-3.170577045022194e-08,4232994931.8242326,11.1057,44.835059,44.637796,2.00659,44.227342,44.160822,0.192215,0.193302,0.193526,49.4374,49.701859,49.713293,40.415624,40.546919,40.538765
0.426619,5.5422088,0.263301,9.89390876,-3.170577045022194e-08,-3.170577045022194e-08,1209734327.4173348,5.00737,25.204209,60.449497,1.57801,13.194323,55.246124,0.01016,0.010238,0.010243,47.4752,47.689603,47.689418,47.445812,47.659629,47.659417
0.673823,4.948626,0.339241,0.481969048,-3.170577045022194e-08,-3.170577045022194e-08,6741211739.026508,8.72466,25.160041,25.178246,0.998131,35.086095,35.128792,0.192843,0.190627,0.190811,28.8325,28.977533,28.982335,23.542449,23.761604,23.757169
0.584175,1.570382908,0.548819,8.65911776,-3.170577045022194e-08,-3.170577045022194e-08,5408681360.722917,4.05753,41.920012,41.791554,1.68291,36.624112,36.635531,0.119157,0.120702,0.120902,37.4337,37.862505,37.869044,34.490727,34.814193,34.810899
