Pri_dMass,Pri_dTidaLQ,Sec_dMass,Sec_dTidalQ,Pri_LockTime,Sec_LockTime,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal,Sec_ProtInitial,Sec_ProtAge,Sec_ProtFinal,Initial_Ecc,Final_Ecc,Age_Ecc,Initial_Porb,Final_Porb,Age_Porb,Initial_Peq,Final_Peq,Age_Peq
0.377214,109859.0,0.362501,5279650.0,2784099873.176918,-3.170577045022194e-08,3019969349.061913,5.48298,48.406173,48.403531,5.36439,42.581917,70.332886,0.136733,0.136714,0.136736,48.4032,48.403531,48.406173,48.4032,48.403531,48.406173
0.674571,1059630.0,0.231234,2577130.0,-3.170577045022194e-08,-3.170577045022194e-08,2461543433.891822,3.34795,23.299242,22.724393,1.74104,25.059831,32.915783,0.235243,0.23436,0.235058,20.5619,20.5038,20.553738,13.707933,13.6692,13.702492
0.597509,42307000.0,0.512739,31530.9,-3.170577045022194e-08,2565529486.3665185,5677928850.772179,1.6042,66.497319,74.557156,4.87917,68.40036,68.399361,0.168486,0.168434,0.168452,68.3956,68.399361,68.40036,68.3956,68.399361,68.40036
0.92683,13654.7,0.275499,1936390.0,2022110336.0811667,-3.170577045022194e-08,2731591058.0964856,4.43775,67.055785,67.017083,1.85226,32.57103,68.35223,0.198353,0.197361,0.198274,67.0133,67.017083,67.055785,67.0133,67.017083,67.055785
0.279377,7039990.0,0.244311,38135000.0,-3.170577045022194e-08,-3.170577045022194e-08,6840582864.020351,3.65441,68.566675,69.751396,6.87504,68.571014,69.804914,0.186152,0.186152,0.186152,74.3525,74.352514,74.352514,74.3525,74.352514,74.352514
0.302134,14344.2,0.178391,18837700.0,1564340202.916931,-3.170577045022194e-08,1499533344.4797144,2.98511,28.204312,33.324478,4.16901,11.255891,66.089076,0.063287,0.063107,0.063374,33.3009,33.324478,33.334057,33.3009,33.324478,33.334056
0.371629,273519.0,0.179153,780749.0,-3.170577045022194e-08,-3.170577045022194e-08,2648573590.3464923,2.0813,35.808974,71.622786,14.8073,38.170141,71.057568,0.078243,0.078244,0.078244,74.8954,74.895905,74.89565,74.8954,74.895905,74.89565
0.23254,11150300.0,0.141524,767796.0,-3.170577045022194e-08,-3.170577045022194e-08,6452174477.389917,13.3646,54.882379,56.226398,10.195,22.679536,22.659531,0.046376,0.046365,0.046368,15.1437,15.143532,15.143963,15.1437,15.143532,15.143963
0.131012,5270220.0,0.129476,41695200.0,-3.170577045022194e-08,-3.170577045022194e-08,4085255419.7214785,6.483,45.658501,61.638154,8.60615,48.150187,67.878483,0.234055,0.234055,0.234056,23.3818,23.381861,23.381966,15.587867,15.587907,15.587977
0.584214,319737.0,0.374426,102776.0,975097336.7152822,1406757450.8560557,5332073536.128261,3.32891,25.929513,25.915573,1.80338,25.929513,25.915573,0.144937,0.143965,0.144298,25.9344,25.915573,25.929513,25.9344,25.915573,25.929513
0.869659,1230330.0,0.686544,129347.0,989228915.6626506,438792010.14584655,1757469224.415112,0.91754,23.293197,23.214884,3.81905,23.293197,23.214884,0.147083,0.141364,0.146278,23.2634,23.214883,23.293197,23.2634,23.214884,23.293197
0.170789,10230200.0,0.107724,2181690.0,-3.170577045022194e-08,-3.170577045022194e-08,4018028977.307511,5.65415,39.099553,44.880292,9.2779,26.110531,26.206639,0.086437,0.086421,0.086442,11.429,11.429875,11.431336,11.429,11.429875,11.431336
