Pri_dMass,Pri_dTidaLQ,Sec_dMass,Sec_dTidalQ,Pri_LockTime,Sec_LockTime,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal,Sec_ProtInitial,Sec_ProtAge,Sec_ProtFinal,Initial_Ecc,Final_Ecc,Age_Ecc,Initial_Porb,Final_Porb,Age_Porb
0.947653,86246.0,0.362798,3191280.0,5204568801.521877,5973554216.86747,6356314029.929201,3.11501,64.320522,64.319534,2.47141,64.320522,64.319534,0.264462,0.264491,0.264493,96.4677,96.479301,96.480782
0.735029,12397.5,0.245659,36647.6,579631261.8896639,2483739378.5668993,3983406314.858428,14.7508,39.402268,39.3379,1.21267,39.402268,39.3379,0.188356,0.183252,0.185849,39.406,39.3379,39.402268
0.924794,18769.3,0.249498,9062500.0,2187888395.688015,6905221940.393151,2596063907.516045,2.0138,65.033405,65.02832,0.89996,25.691263,65.02832,0.05652,0.056329,0.056535,64.9958,65.02832,65.033405
0.547475,871726.0,0.509109,530149.0,4518519340.519975,4530038046.9245405,6443202130.788658,13.8604,64.301845,64.301369,10.0346,64.301845,64.301369,0.210332,0.210325,0.210326,64.3024,64.301369,64.301845
0.328498,18539.0,0.187815,28993.9,29220.244134432465,85436.81039949271,6686614237.307504,8.71962,7.244437,7.235712,4.34222,7.244437,7.235712,0.00918,5.359944e-05,6.605908e-05,7.34518,7.235712,7.244436
0.168588,361245.0,0.119973,10194.4,-3.170577045022194e-08,4345567533.291059,3729613188.924686,0.949089,36.476219,63.667219,8.05909,55.089224,67.514646,0.121768,0.12177,0.121774,67.5121,67.514646,67.514769
0.783748,142420.0,0.142702,56610900.0,-3.170577045022194e-08,-3.170577045022194e-08,6392784806.838689,0.808787,60.824504,64.619105,9.71841,65.611328,69.20137,0.081678,0.081679,0.08168,76.0506,76.054742,76.054409
0.829691,1172800.0,0.622717,12557900.0,1455997146.4806595,1253608433.7349398,5802890738.236985,1.52414,30.202075,30.197729,9.60078,30.202075,30.197729,0.086442,0.086284,0.086323,30.212,30.197729,30.202075
0.889322,63555.8,0.785398,27923.5,424571337.983513,333595434.36905515,1887351144.8262482,1.05616,25.871923,25.493347,1.57094,25.871923,25.493347,0.170148,0.131326,0.162987,25.7612,25.493346,25.871923
0.83372,36338.7,0.419124,61883.9,50531452.12428662,44119213.696892835,3654027208.470709,3.12969,11.420936,11.296975,4.76202,11.420936,11.296975,0.221983,0.002519,0.029096,12.0981,11.296975,11.420935
0.361148,4218640.0,0.12234,595028.0,3642289156.626506,5125802155.992391,2052846109.5204716,4.91144,31.588182,48.249858,0.976628,4.190956,48.249858,0.271992,0.271992,0.271992,72.3809,72.374787,72.380965
0.331142,40588.6,0.23165,92998100.0,-3.170577045022194e-08,-3.170577045022194e-08,3587013820.0571556,3.59192,47.479433,76.419717,5.3145,44.063501,68.661744,0.200149,0.200151,0.200152,93.0894,93.090935,93.090561
0.766948,11680900.0,0.256473,11696900.0,1236909321.4965124,1774186112.8725429,1093119597.0082393,3.52515,21.92823,23.993242,4.87264,8.606477,23.993242,0.183571,0.183521,0.183573,24.0364,23.993242,24.037047
0.851039,720241.0,0.419807,51698900.0,1254513316.423589,1738381103.3608117,4975895815.514187,7.66589,29.860688,29.852646,4.57496,29.860688,29.852646,0.104114,0.103798,0.103922,29.867,29.852646,29.860688
0.463059,155436.0,0.217809,1089460.0,5315066582.117946,6203322764.743183,4250985762.0099096,0.997549,54.911913,64.166878,4.96803,49.448081,64.166878,0.211631,0.211626,0.211634,64.1665,64.166878,64.168256
0.813048,53964900.0,0.399252,1792560.0,-3.170577045022194e-08,6824099556.119214,5977736317.284628,0.948141,53.312261,58.139313,1.52428,64.421595,70.958627,0.108242,0.108242,0.108242,70.9585,70.958627,70.958636
0.6283,34754.5,0.350933,1391780.0,938550412.1750158,3003555485.098288,6061946827.690405,9.19391,43.199087,43.197129,4.33435,43.199087,43.197129,0.041626,0.041426,0.041461,43.1913,43.197129,43.199087
0.859242,15066800.0,0.144266,23598.6,317399175.64996827,10354.020291693088,3021577737.3560967,3.48152,7.510403,6.769895,7.04994,7.510403,6.769895,0.092804,0.050178,0.06657,7.94791,6.769895,7.510402
0.627966,28939.1,0.434536,28176.1,190754977.80596069,549744451.4901712,2146743441.0881977,2.95154,17.589314,17.418486,1.0747,17.589314,17.418486,0.094116,0.059168,0.085268,17.2991,17.418486,17.58931
0.857021,91761400.0,0.502094,54002.6,-3.170577045022194e-08,3674150285.351934,6210218798.270023,4.20263,52.827226,56.220884,2.28291,67.593512,67.592977,0.221999,0.221963,0.221971,67.5906,67.592977,67.593512
0.781309,125959.0,0.617259,40095600.0,3386160431.198478,5663947368.421053,1141844608.0740683,3.60988,23.406019,67.720267,5.2098,26.146168,67.720267,0.06251,0.062496,0.062513,67.7149,67.720267,67.717385
0.429751,80139400.0,0.37657,15645700.0,-3.170577045022194e-08,-3.170577045022194e-08,2096800548.5134916,1.56756,30.504817,71.280849,4.69479,32.546373,71.526824,0.027574,0.027574,0.027574,95.0758,95.075806,95.075802
0.187028,21580.5,0.168917,15009.5,3325475586.556753,3123836081.1667724,3468052807.570757,2.11399,48.530434,48.528619,1.8182,48.530434,48.528619,0.014434,0.014433,0.014438,48.5187,48.528619,48.530434
0.119798,7290220.0,0.11707,2742670.0,6655662650.602409,6773785668.991756,5175514667.700105,5.24365,54.893747,65.898561,4.04646,53.814812,65.898561,0.02849,0.02849,0.02849,65.8986,65.898561,65.898613
0.500648,66854.9,0.24595,603859.0,3094705136.334813,5184850982.878884,2360095514.207754,12.0704,45.311798,55.001422,1.58879,25.408105,55.001422,0.264816,0.264821,0.264822,82.5055,82.502133,82.507714
0.703639,87011100.0,0.298731,52980700.0,-3.170577045022194e-08,-3.170577045022194e-08,1527973282.3855882,9.55536,30.54791,67.948531,2.69779,17.230716,69.514908,0.200541,0.200541,0.200541,97.6166,97.616606,97.616602
0.780943,128736.0,0.653755,37960100.0,5173119847.812302,-3.170577045022194e-08,6613246053.098436,6.5744,83.110202,83.110126,6.39296,70.128789,72.137433,0.062892,0.06289,0.062891,83.1051,83.110126,83.110202
0.371668,36891900.0,0.289671,1964940.0,778666455.2948637,1477385859.2263792,3161440238.3778443,8.23591,12.373525,12.283693,1.55862,12.373525,12.283693,0.149965,0.149685,0.149972,12.4118,12.283689,12.373524
0.537757,403446.0,0.317241,3340010.0,3771261889.663919,5431252377.932784,4097436733.143553,12.8114,59.422079,59.419532,2.02343,48.180541,59.419532,0.177812,0.177804,0.17781,59.4213,59.419532,59.422079
0.577078,1643580.0,0.138989,1985410.0,569033925.1743817,606734939.7590362,2003009437.7619486,1.78178,7.342256,6.665811,4.87916,7.342256,6.665811,0.00367,0.0032,0.003614,7.46993,6.665806,7.342255
0.837067,29512.6,0.765739,14798.7,2379012048.192771,1796247939.1249208,3092610511.2504234,4.0353,63.766556,63.753979,2.43748,63.766556,63.753979,0.244356,0.244373,0.244419,95.6224,95.630968,95.649834
0.410159,1918960.0,0.306388,52332.6,3935183893.4686112,3431242866.2016487,3785042119.480126,7.0458,52.022117,53.722868,1.17121,53.725498,53.722868,0.02459,0.024588,0.024591,53.7219,53.722868,53.725498
0.231357,72104.0,0.117101,2268730.0,-3.170577045022194e-08,-3.170577045022194e-08,1925763625.3160892,1.63942,16.921511,69.761106,4.66974,14.122903,67.264623,0.001505,0.001505,0.001505,71.0576,71.058384,71.05796
0.267496,918482.0,0.182496,50792200.0,5675367786.9372225,5885028535.193405,5920985944.84346,1.55025,59.409862,59.409356,3.62261,59.409862,59.409356,0.010356,0.010355,0.010356,59.4098,59.409356,59.409862
0.722875,46879.8,0.716807,22924400.0,138816328.47178185,1306221623.335447,6941316342.576889,13.5192,24.638791,24.638274,1.52647,24.638791,24.638274,0.059796,0.054939,0.054985,24.6553,24.638274,24.63879
0.476688,1942550.0,0.229523,429553.0,2974545973.3671527,3355523145.2124286,3351216670.0799246,3.99251,46.230225,46.224948,11.4517,45.738541,46.224948,0.287939,0.28794,0.28794,69.3457,69.337423,69.345337
0.459605,834456.0,0.115159,12400.2,672428662.016487,190633.92517438173,2292853920.58356,2.05039,6.945965,6.536159,1.06651,6.945965,6.536159,0.083029,0.021364,0.0389,6.9817,6.536145,6.945963
0.128096,319748.0,0.108749,1596480.0,-3.170577045022194e-08,-3.170577045022194e-08,3457211779.5681314,3.37754,37.837709,66.258142,1.64871,30.964111,63.645847,0.056284,0.056284,0.056284,90.286,90.286045,90.286033
0.284687,747586.0,0.228911,119817.0,-3.170577045022194e-08,-3.170577045022194e-08,5777292200.714578,3.00126,61.618036,69.948866,14.7821,66.539982,75.491135,0.119048,0.119048,0.119048,81.0032,81.003674,81.003632
0.708703,178138.0,0.643465,21507000.0,1171857324.032974,2365017121.116043,1748092535.0072703,3.63964,38.180379,38.166981,1.00319,30.477875,38.166981,0.096754,0.096505,0.096746,38.1714,38.166981,38.180379
0.403603,1995750.0,0.349481,997672.0,1376327203.5510464,1003873811.0336081,1009779060.7309736,0.905829,3.665508,13.213314,3.4365,13.332501,13.213314,0.030078,0.029848,0.030138,13.3142,13.213313,13.332501
0.109497,12821300.0,0.107216,10049100.0,5853265694.356373,6477079898.541534,5771199253.632537,5.38726,59.495612,60.695923,1.74673,54.712863,60.695923,0.168794,0.168794,0.168794,60.6961,60.695923,60.696107
0.838345,24459.0,0.480733,50960900.0,958470513.6334813,3255532656.943564,4187925793.456188,3.11048,49.198931,49.171562,4.51292,49.198931,49.171562,0.175496,0.173709,0.174654,49.1865,49.171562,49.19893
0.728338,138462.0,0.26651,194162.0,1120374762.2067215,1274720038.0469246,6761771737.112101,0.850602,24.094249,24.09192,10.7561,24.094249,24.09192,0.244229,0.244183,0.244191,36.2,36.13788,36.141372
0.987439,1400110.0,0.579995,511379.0,448077679.13760304,462710843.37349397,1454182529.4988623,12.8782,18.678844,18.627773,6.3485,18.678844,18.627773,0.035908,0.034291,0.035754,18.6627,18.627773,18.678844
0.496924,23727000.0,0.452015,15568.3,-3.170577045022194e-08,5000611921.369689,2423741727.0369043,2.58601,39.373693,75.424967,1.91137,42.668491,92.833392,0.190151,0.190143,0.190161,92.828,92.833392,92.832716
0.220838,26294.7,0.194234,13028400.0,4951648700.063412,5894879518.072289,3500804284.921642,4.79697,47.947094,63.004724,11.0812,44.967922,63.004724,0.209321,0.209319,0.20933,63.0024,63.004724,63.005536
0.450602,520278.0,0.221507,25295.9,-3.170577045022194e-08,-3.170577045022194e-08,4143491922.0900884,0.889854,51.52295,72.054062,2.987,52.96029,80.704306,0.196987,0.196989,0.19699,88.7781,88.779731,88.779582
0.777888,31225.7,0.503175,165899.0,1944737476.2206721,3608287888.395688,5150479523.183777,6.48913,67.686922,67.685625,7.22178,67.686922,67.685625,0.049227,0.049166,0.049194,67.6721,67.685625,67.686922
0.615182,50979500.0,0.356024,45495.8,0.0,31949.143944197844,4195288374.6721,5.94493,5.498005,5.256635,10.5082,5.498005,5.256635,0.13199,5.163878e-05,0.001425,5.92581,5.256635,5.498003
0.256332,73089700.0,0.205891,27043400.0,2067650602.4096386,1354756182.6252377,1451865488.3762968,0.857825,3.701078,16.202372,6.70601,16.245304,16.202372,0.042007,0.042006,0.042007,16.2454,16.20237,16.245304
0.157488,761692.0,0.137744,4891340.0,-3.170577045022194e-08,-3.170577045022194e-08,5955987418.608685,8.17291,62.361035,68.978813,7.36398,61.918741,68.368271,0.162582,0.162582,0.162582,83.5549,83.554938,83.554937
0.452394,20105.0,0.339133,341188.0,452935320.22828156,739500000.0,6747996285.099452,2.72679,14.304781,14.293029,9.32169,14.304781,14.293029,0.237548,0.236013,0.236154,21.6865,21.439542,21.457172
0.325901,59747.0,0.322564,232721.0,4755868738.110336,5378040583.386176,5732669103.527129,0.886957,63.978855,63.978203,2.68145,63.978855,63.978203,0.043877,0.043876,0.043877,63.9761,63.978203,63.978855
0.866725,33440.3,0.743058,887163.0,1385710526.3157895,5458551046.290425,6493423510.703517,13.1954,66.727254,66.726388,6.00085,66.727254,66.726388,0.106976,0.106719,0.106749,66.7153,66.726388,66.727254
0.340173,191405.0,0.136165,44496100.0,6513858592.263792,-3.170577045022194e-08,1062674505.932081,3.27025,9.144508,70.019831,0.966163,0.710719,62.103352,0.014335,0.014335,0.014335,70.0195,70.019831,70.019667
0.339994,19556000.0,0.124958,25045.2,1065886176.2840837,498663601.7755231,4920087070.315172,5.57886,14.849863,14.812024,5.39968,14.849863,14.812024,0.248342,0.248636,0.248677,22.3347,22.218023,22.274794
0.412294,1586630.0,0.196691,150758.0,1910199112.2384274,1355791058.972733,1425997254.1653168,0.843351,13.263713,24.387575,8.24255,24.418386,24.387575,0.077954,0.077909,0.077984,24.4112,24.387575,24.418386
0.392423,25935.2,0.380064,26247400.0,4014904882.688649,5453040583.386176,5504851064.281185,5.44285,64.552183,64.5512,11.466,64.552183,64.5512,0.29355,0.293557,0.293558,96.8255,96.8268,96.828274
0.797378,91517.8,0.603409,25596.6,527458148.3830057,209839251.7438174,4506972366.334963,0.91719,16.612961,16.427357,4.10879,16.612961,16.427357,0.235522,0.230597,0.233224,25.1628,24.641035,24.91944
0.433968,5890500.0,0.206287,107357.0,1862626506.0240965,2065218135.7006974,6520304831.095324,1.93404,28.639335,28.63712,2.34841,28.639335,28.63712,0.127486,0.127455,0.127461,28.6532,28.63712,28.639335
0.30199,16869.5,0.211478,14334100.0,2614608433.7349396,2535655358.275206,5349398700.787139,0.849925,37.093153,37.089629,11.5875,37.093153,37.089629,0.294738,0.294777,0.294785,55.6334,55.634443,55.639729
0.284665,37257800.0,0.244915,53038700.0,3106048192.7710843,3593389346.861129,2394961296.4853115,1.88252,28.783249,37.601184,0.8216,21.419694,37.601184,0.217493,0.217493,0.217493,37.6063,37.601184,37.606326
0.619518,210542.0,0.362185,5891600.0,2220947051.363348,2976214013.950539,4773567425.570821,1.41273,45.694525,45.690719,13.0797,45.694525,45.690719,0.063784,0.063753,0.063769,45.6936,45.690719,45.694525
0.355063,4417710.0,0.133923,75893400.0,-3.170577045022194e-08,-3.170577045022194e-08,1846020222.6704843,1.47194,22.37378,68.873354,3.40492,12.21635,66.006489,0.192564,0.192564,0.192564,73.4042,73.404224,73.404213
0.945358,514035.0,0.432906,405041.0,-3.170577045022194e-08,6981211160.431198,5918902289.634879,8.7166,52.574478,62.042669,4.30637,71.396883,81.106117,0.056086,0.056088,0.056089,81.1017,81.106117,81.105251
0.33337,15773600.0,0.324042,39063400.0,6054740012.682308,6186515535.82752,5960323031.367901,1.48371,61.69525,62.955645,1.02685,60.575656,62.955645,0.068169,0.068168,0.068169,62.9561,62.955645,62.956117
0.261088,16475.8,0.260583,13856900.0,2734988902.9803424,4162675967.0259986,1064505655.9290267,1.48623,2.565742,48.37259,2.8763,4.81402,48.37259,0.098958,0.098937,0.098979,48.3651,48.37259,48.372367
0.914178,26151.6,0.484811,88412.9,497324984.14711475,1089672162.3335447,1590873800.7488782,3.76114,37.97465,37.910988,6.39438,37.97465,37.910988,0.105926,0.100857,0.105421,37.9186,37.910988,37.97465
0.8641,1156210.0,0.639486,9608550.0,-3.170577045022194e-08,-3.170577045022194e-08,2828361578.7056417,2.18796,35.131833,61.525513,1.82421,43.431949,72.64637,0.14659,0.146591,0.146592,74.4596,74.461415,74.460443
0.68785,25856400.0,0.45451,2111910.0,6309524413.443247,5217612555.485098,3550620770.19796,3.22334,47.635913,65.572199,5.85536,51.472444,65.572199,0.094707,0.094707,0.094708,65.5727,65.572199,65.572841
0.246885,17924300.0,0.139311,139151.0,2201611921.3696895,2061798668.357641,2719794722.275619,3.43126,27.850142,27.839442,5.70047,27.850142,27.839442,0.076358,0.076355,0.076368,27.8481,27.839442,27.850142
0.172684,14305600.0,0.131738,10194.9,2048313570.0697527,2393836081.1667724,3832882614.4954033,10.7833,29.864767,29.859983,1.02646,29.864767,29.859983,0.010175,0.010176,0.010187,29.8339,29.859983,29.864767
0.178321,327148.0,0.104656,1224100.0,1733303741.280913,2429519340.5199747,4301380979.158114,14.672,28.437763,28.432927,7.84942,28.437763,28.432927,0.028526,0.028525,0.028526,28.4405,28.432926,28.437763
0.201187,177979.0,0.145821,8397660.0,3220840202.9169307,3315558021.559924,5439768790.040689,0.893297,34.82067,34.818797,2.05752,34.82067,34.818797,0.048593,0.048592,0.048594,34.8212,34.818797,34.82067
0.650028,3552560.0,0.589568,15062.2,-3.170577045022194e-08,2900482244.768548,5584037243.234998,2.55147,63.811633,72.088161,1.96916,91.996988,91.996234,0.136371,0.136339,0.136354,91.9887,91.996234,91.996988
0.911156,428236.0,0.855606,674500.0,4371445783.13253,5014708306.911858,3633323240.2964664,0.948886,50.950233,63.84418,4.44564,48.083002,63.84418,0.138377,0.138346,0.13839,63.8368,63.84418,63.844901
0.524489,42399400.0,0.227293,13142600.0,2010464.4895370957,1092450856.055802,2608326501.468107,9.93925,7.971295,7.681416,4.36064,7.971295,7.681416,0.015017,0.014944,0.014998,8.07852,7.681416,7.971294
0.158474,669362.0,0.125552,17806900.0,3489977805.960685,3403446417.247939,1146562748.4123766,0.990008,1.064359,33.961554,1.92737,1.503455,33.961554,0.113868,0.113868,0.11387,33.9648,33.961554,33.965173
0.261085,34721.8,0.256265,15774.3,678438490.8053266,626328154.7241598,6077781598.558789,3.42566,17.516311,17.503544,1.76792,17.516311,17.503544,0.09964,0.094199,0.095353,17.3063,17.503543,17.516311
0.942015,29876800.0,0.198149,561123.0,-3.170577045022194e-08,-3.170577045022194e-08,1454850358.6154215,1.03986,20.971998,51.315191,3.01849,9.01261,67.217327,0.077095,0.077095,0.077095,95.1622,95.162259,95.162219
0.387336,156319.0,0.308843,2530000.0,83609.63855421687,980603677.8693722,6531028750.473725,4.46027,5.226268,5.113638,0.994189,5.226268,5.113638,0.293576,0.145038,0.18239,7.24942,5.113637,5.226267
0.814797,31567.3,0.310835,17000.3,2214498731.769182,2172627774.2549143,6243782428.454897,1.11249,52.685117,52.679025,4.88173,52.685117,52.679025,0.214608,0.213722,0.213878,52.6728,52.679025,52.685117
0.359216,3937330.0,0.176556,3204800.0,1404517438.1737475,1370136.334812936,4148463414.2320232,0.995757,9.761608,9.672466,12.4726,9.761608,9.672466,0.137475,0.136663,0.137085,9.82855,9.672465,9.761608
0.643215,2252100.0,0.173642,30391700.0,1698955928.9790742,2569746670.8941026,2518496410.491345,3.54615,33.158932,33.134425,6.0072,32.246057,33.134425,0.126639,0.126619,0.126636,33.1625,33.134425,33.158932
0.57107,14223300.0,0.391349,21344.7,1059532974.0012683,17927213.062777426,5682955403.792678,2.38408,21.741954,21.728947,7.82051,21.741954,21.728947,0.043723,0.041612,0.042028,21.7356,21.728947,21.741953
0.273591,92645.2,0.110622,84227.8,6032105263.157895,6794911223.842739,5767758858.375802,7.00126,64.107339,66.420924,2.59982,58.228754,66.420924,0.225388,0.225388,0.22539,66.4202,66.420924,66.421434
0.539135,16160500.0,0.529892,173912.0,-3.170577045022194e-08,-3.170577045022194e-08,3383603434.235535,3.34972,50.70023,76.459218,1.9134,52.345197,82.54158,0.197957,0.197956,0.19796,86.259,86.260353,86.260162
0.86378,47328.8,0.16836,13729600.0,420693405.1997464,2393857324.032974,5213021998.0800495,9.1647,23.08562,23.051357,1.90637,23.08562,23.051357,0.092951,0.084526,0.087142,23.1077,23.051357,23.08562
0.116096,229888.0,0.107297,25593200.0,5431046290.424857,6065107799.619531,6207596855.530014,4.16444,57.471856,57.471659,1.70557,57.471856,57.471659,0.024838,0.024838,0.024838,57.4718,57.471659,57.471856
0.613646,44764200.0,0.482326,911525.0,394677869.37222576,632051046.2904248,1197628248.1767106,6.65556,10.036057,9.720814,1.66896,10.036057,9.720814,0.016332,0.015411,0.01635,10.0293,9.720814,10.036056
0.982849,86107400.0,0.638751,22185100.0,5558069118.579581,2385429930.247305,1444543105.678639,3.13081,20.54085,42.836151,11.005,32.041697,42.836151,0.150059,0.150056,0.150059,42.84,42.836151,42.840112
0.68116,82589000.0,0.541855,18391.5,572077045.022194,213804.78757133798,1378634649.139093,1.28847,8.101112,7.662657,4.4989,8.101112,7.662657,0.19131,2.9415e-07,0.014375,8.57158,7.662656,8.101111
0.981632,65298.1,0.25884,386730.0,714907.7362079899,1090606.5313887128,5804491585.192063,6.10328,5.554184,5.335943,3.11615,5.554184,5.335943,0.274944,0.0,0.0,7.92105,5.335942,5.554181
