Pri_dMass,Pri_dTidalTau,Sec_dMass,Sec_dTidalTau,Pri_LockTime,Sec_LockTime,Age,Pri_ProtInitial,Pri_ProtAge,Pri_ProtFinal,Sec_ProtInitial,Sec_ProtAge,Sec_ProtFinal,Initial_Ecc,Final_Ecc,Age_Ecc,Initial_Porb,Final_Porb,Age_Porb
0.423675,0.00535621742,0.131643,0.0457307922,3141880469.245403,3831249207.3557386,1946518717.3645673,1.22459,26.90994,41.672155,2.9898,12.780452,41.672155,0.150152,0.150155,0.150155,47.337,47.327453,47.337618
0.321247,0.001382085954,0.119595,0.1981443728,918985732.4032974,1763731135.0665822,4724761138.335667,9.55004,14.944812,14.904766,1.02674,14.944812,14.904766,0.017897,0.01811,0.018112,14.9341,14.934097,14.974229
0.939302,0.502119954,0.716515,0.331236234,112168452.75840203,122468674.69879518,3049177449.4247084,0.924445,11.658705,12.411285,7.18852,11.658705,12.411285,0.245834,0.179868,0.231078,15.0018,14.834029,15.442039
0.554568,0.41942838200000004,0.344027,0.00545727158,151537222.57450855,895900760.9384907,6630245233.5631895,2.48503,8.865494,8.869564,4.13448,8.865494,8.869564,0.267238,0.24189,0.243773,12.5452,12.030191,12.075352
0.855322,0.082652147,0.54701,0.091833441,2289379201.0145845,1694669308.8142042,4295253362.938398,1.08824,31.519123,31.511742,1.74344,31.519123,31.511742,0.116773,0.116964,0.116984,34.0768,34.102244,34.11115
0.13662,0.103194149,0.110797,0.02091215544,786262523.7793279,1237522511.0970197,1649335289.251536,1.743,8.153709,8.110731,5.28938,8.153709,8.110731,0.064656,0.06626,0.066581,8.21043,8.324455,8.370659
0.148277,0.59867651,0.104902,0.032060094600000005,3647149651.236525,3038911857.9581485,6900045888.304389,2.47346,39.840454,39.840386,12.7914,39.840454,39.840386,0.10235,0.102386,0.102386,42.3425,42.348849,42.348922
0.190032,0.00786301662,0.165829,0.011594009379999999,3553040583.386176,2714925491.439442,1220941505.0127397,0.893245,1.380128,34.872769,6.42765,8.53927,34.872769,0.278401,0.278405,0.278405,51.4918,51.486727,51.492369
0.182327,0.044745798,0.175171,0.010949457939999999,3467691819.911224,2583616043.119848,4467895619.098463,1.62039,36.654419,36.652023,11.6231,36.654419,36.652023,0.150112,0.150121,0.150121,41.6264,41.623787,41.626512
0.440004,0.01127513998,0.392326,0.00386339768,-3.170577045022194e-08,-3.170577045022194e-08,1910167350.4256496,1.98625,29.398369,72.26523,0.900422,22.762921,68.607537,0.113986,0.113986,0.113986,99.1338,99.133857,99.133856
0.765545,0.06950564420000001,0.625547,0.001445853526,897166.7723525682,3804153.455928979,1661270543.1745796,13.6579,3.540295,2.76895,5.03977,3.540295,2.76895,0.184839,0.0,0.000391,3.93492,2.768948,3.540298
0.462847,0.30719455360000003,0.397211,0.0820377478,3284194673.4305644,4182669625.8719087,2785844763.324721,12.9257,46.635017,51.610088,2.0512,38.198025,51.610088,0.286342,0.286349,0.286349,77.6881,77.685088,77.689917
0.284426,0.0065440769,0.209231,0.170502086,6445646797.717184,6189619530.754598,6671284829.35768,2.88359,66.271286,66.271155,14.3105,66.271286,66.271155,0.241062,0.241062,0.241062,89.7215,89.721297,89.721476
0.968178,0.64481953,0.657286,0.0362104432,1200787571.3379836,1378619847.8123019,4940910833.464813,5.4685,27.582955,27.593294,2.33589,27.582955,27.593294,0.231454,0.230967,0.231401,36.5197,36.538768,36.559476
0.183418,0.2329648482,0.144181,0.1272774622,6921566265.060241,6077447685.478757,5438605633.350796,1.7484,53.576645,64.274296,9.60187,59.487593,64.274296,0.277719,0.277722,0.277722,94.7387,94.739571,94.739713
0.245201,0.569918338,0.124304,0.066032144,-3.170577045022194e-08,-3.170577045022194e-08,4900468624.24585,9.94125,57.229901,70.790495,4.92255,52.606849,67.186713,0.058697,0.058697,0.058697,96.3458,96.345993,96.34599
0.373647,0.377442334,0.292158,0.007197774939999999,1943668674.698795,2156305643.62714,2974970522.0084143,1.15669,26.466122,26.450509,2.05288,26.466122,26.450509,0.01749,0.017601,0.017605,26.4216,26.499674,26.515339
0.631752,0.490957948,0.366347,0.026015769,5965982878.883957,6880190234.622702,2925519932.572157,3.13005,45.824206,68.588436,1.21708,36.573914,68.588436,0.144515,0.144524,0.144525,77.2056,77.208471,77.208996
0.24871,0.5721513699999999,0.215642,0.440891352,5127894736.842105,4667774254.914394,6500068077.174304,1.54693,54.18429,54.184032,6.43143,54.18429,54.184032,0.125398,0.125427,0.125427,59.3006,59.308036,59.308322
0.736478,0.002124764642,0.375559,0.00113865708,2642949270.7672796,2269738427.3937855,1743351020.5191796,1.937,29.21286,37.87592,10.5505,31.503106,37.87592,0.213606,0.213607,0.213607,48.3594,48.34759,48.359555
0.455488,0.0345309382,0.311612,0.00837951566,648801838.9346861,1285298351.2999365,5784588679.933517,6.98745,13.164043,13.136083,2.80184,13.164043,13.136083,0.184233,0.184264,0.184308,15.9837,15.828421,15.863397
0.365113,0.0014392206640000001,0.346225,0.002975306976,5266502853.5193405,5356785034.876348,2643029072.854009,1.51106,34.06752,58.140544,1.41044,33.023431,58.140544,0.156344,0.156344,0.156344,66.6994,66.698224,66.699465
0.516213,0.711192306,0.491823,0.02620504054,4304831959.416614,3981344324.6670895,5693343855.54467,0.940785,56.783417,56.782277,7.27568,56.783417,56.782277,0.231028,0.231113,0.231114,75.1962,75.21437,75.215965
0.651768,0.636246958,0.486941,0.00374818206,6931039949.270767,6788351299.936588,5603226060.001989,12.0786,66.350777,74.478611,2.81761,66.178827,74.478611,0.102647,0.102649,0.102649,79.1909,79.192151,79.19222
0.19289,0.00379028796,0.113164,0.048113008400000004,2158380786.3031073,2615970830.691186,2600458544.2396345,5.41014,27.647539,27.63959,4.59478,27.141285,27.63959,0.284507,0.284514,0.284514,41.4295,41.417547,41.429471
0.713979,0.001024264654,0.290865,0.0022635406419999997,3456930881.4204187,3427945466.074826,1638672310.3988018,0.993297,27.502476,44.577801,4.73147,22.90188,44.577801,0.220503,0.220503,0.220503,57.733,57.725496,57.733087
0.539097,0.0401302344,0.455675,0.0089236122,2418765694.356373,2652565948.0025363,3028804960.619428,8.8475,43.946154,43.939665,7.77963,43.946154,43.939665,0.181902,0.181903,0.181904,52.7224,52.713938,52.721772
0.250774,0.2301265636,0.113531,0.017594305140000002,6255459733.671528,-3.170577045022194e-08,3314891484.218084,8.0959,43.761378,66.498486,1.04876,25.811599,61.885886,0.28161,0.281611,0.281611,98.9449,98.944795,98.945148
0.844423,0.01035404582,0.835636,0.40962259599999995,-3.170577045022194e-08,6936058972.733037,2246452463.967581,2.63223,30.822473,56.785871,9.66682,33.656828,61.565109,0.183463,0.18347,0.183472,74.0705,74.073772,74.073388
0.456584,0.014077027419999999,0.332686,0.7487469840000001,858876347.4952441,629556753.3291059,1079021815.7306786,6.4464,17.71753,17.648288,2.42328,17.71753,17.648288,0.048408,0.048764,0.048986,17.8412,17.900129,17.972667
0.164028,0.0951145472,0.124244,0.825912748,2506859543.4369054,1184319277.1084337,5201858512.6071205,0.875105,19.488929,19.481993,9.27389,19.488929,19.481993,0.061643,0.061975,0.061982,19.8822,19.931094,19.938291
0.785885,0.499243506,0.373719,0.0163228962,1558872542.8027902,1736782498.4147115,4154451528.095961,3.58253,28.807375,28.800445,5.53396,28.807375,28.800445,0.244964,0.24511,0.245197,39.3355,39.345668,39.362791
0.716487,0.0507727766,0.588579,0.408297916,-3.170577045022194e-08,5114581483.830057,3900948542.3696756,1.36892,47.76542,65.622543,7.39032,57.394427,66.690832,0.077753,0.077757,0.077757,69.1093,69.11139,69.111947
0.247478,0.0622817226,0.114557,0.00738026538,-3.170577045022194e-08,-3.170577045022194e-08,2912560556.275178,1.2831,31.734714,65.768413,4.27336,31.189019,66.841569,0.191849,0.19185,0.19185,83.2041,83.204436,83.204435
0.436059,0.09491963,0.329271,0.03147846546,6239629042.485732,6386337983.513,2488723467.045991,5.23048,39.793234,69.766598,10.9229,38.890556,69.766598,0.208228,0.208229,0.208229,88.0817,88.081516,88.081944
0.816721,0.002511974914,0.291609,0.1060778512,-3.170577045022194e-08,-3.170577045022194e-08,6586900829.4989395,3.4326,56.714032,58.544765,2.01775,65.881378,68.719913,0.222386,0.222387,0.222387,97.6409,97.64127,97.64127
0.48617,0.00570217968,0.378474,0.091548004,873688015.2187698,1934746353.8363981,4917341972.275917,14.8167,23.631994,23.618705,0.860298,23.631994,23.618705,0.128978,0.129347,0.129353,25.9872,25.994466,26.009307
0.512663,0.0012980854719999999,0.277955,0.3037232612,-3.170577045022194e-08,-3.170577045022194e-08,2258800024.7640686,9.74412,41.65792,77.654031,2.88582,28.817614,69.254533,0.05976,0.059761,0.059761,94.8237,94.824154,94.824145
0.22019,0.0568107942,0.119579,0.01138959864,2513480659.4800253,2234039632.213063,6845645393.598893,2.91873,30.268774,30.268477,12.116,30.268774,30.268477,0.057458,0.057465,0.057465,30.8747,30.868351,30.868655
0.82548,0.356474542,0.390376,0.035909867,977813570.0697527,1058141407.736208,5654247228.583079,2.93849,21.340789,21.336584,9.26973,21.340789,21.336584,0.271568,0.27179,0.271956,30.993,31.005891,31.024244
0.415814,0.00768673956,0.144346,0.0523157134,763055802.1559924,788807228.9156626,3260326065.727821,5.32208,10.50087,10.326999,9.01532,10.50087,10.326999,0.057471,0.057451,0.057509,10.812,10.531559,10.7093
0.367854,0.0070843571,0.231327,0.0055642552599999996,816169942.9296132,1424733671.528218,5156528631.451863,5.97142,10.564535,10.515313,2.61739,10.564535,10.515313,0.104153,0.104248,0.104274,11.3588,11.20173,11.254499
0.193978,0.673350614,0.120615,0.336575956,718449904.8826886,1271099556.1192136,5556325644.014684,11.1419,14.927076,14.915659,3.36325,14.927076,14.915659,0.071101,0.071394,0.07144,15.3478,15.372006,15.384362
0.39703,0.01884521308,0.180927,0.28073911700000004,4744889029.803424,5619470513.633481,6422909745.283112,4.96605,57.982942,57.982485,3.89326,57.982942,57.982485,0.228285,0.228288,0.228288,76.3386,76.337316,76.337919
0.780301,0.2002310592,0.322229,0.03151940438,428759036.14457834,1089948636.6518707,4512129726.746904,11.8004,15.60783,15.583409,4.98117,15.60783,15.583409,0.182068,0.180137,0.181033,18.7594,18.634557,18.694528
0.40947,0.0384892082,0.347301,0.0373004656,5599708306.911858,6171496512.365251,5403300252.910453,2.53502,61.117073,63.006655,0.956524,57.006305,63.006655,0.177704,0.177707,0.177707,75.0095,75.009592,75.010381
0.990217,0.0898552522,0.317851,0.1078819392,-3.170577045022194e-08,3898931515.5358276,6015672024.784252,4.72562,44.387036,49.28087,9.53375,51.737958,51.737897,0.188496,0.188503,0.188504,62.8386,62.84057,62.840749
0.468785,0.1526655852,0.247364,0.00413618714,476066265.060241,1108766011.4140773,6371504916.48872,7.40454,13.063669,13.046206,7.13416,13.063669,13.046206,0.033829,0.033599,0.033634,13.2742,13.134579,13.152346
0.306779,0.00152130036,0.12562,0.613755784,3180970196.5757766,3412403297.400127,3218700864.0828066,0.919961,36.313189,36.305702,2.18008,33.659036,36.305702,0.093528,0.093581,0.093581,38.21,38.214918,38.222816
0.933316,0.00784917056,0.207003,0.00411199596,-3.170577045022194e-08,-3.170577045022194e-08,6058207632.219838,1.49716,47.434546,52.025673,1.21625,58.088062,64.35847,0.064823,0.064823,0.064823,80.2898,80.289906,80.289904
0.518533,0.0037476143399999997,0.334729,0.859282068,1345837983.5129993,1481266962.5871909,4705976126.511793,2.08184,24.617638,24.60495,3.55953,24.617638,24.60495,0.271654,0.272087,0.272112,35.7742,35.780741,35.801264
0.540828,0.08289626659999999,0.363865,0.00680894982,1318281547.241598,1279924223.208624,6362538232.140459,0.840371,22.291375,22.286105,6.87469,22.291375,22.286105,0.053159,0.05343,0.053433,22.6428,22.667919,22.673324
0.600064,0.0129142107,0.104865,0.9779040080000001,2270539315.1553583,3440171211.1604314,5346506354.353025,0.962663,37.557644,37.547966,3.5895,37.557644,37.547966,0.237145,0.237183,0.237183,50.4308,50.400047,50.413059
0.683837,0.008886773479999999,0.259293,0.103917992,3800903614.4578314,3597954977.8059607,3442814848.989704,0.912905,45.36088,48.522516,12.4837,46.790853,48.522516,0.114543,0.114546,0.114546,52.3525,52.347859,52.353271
0.997769,0.955286674,0.286643,0.1806601738,2964136017.7552314,3218703233.988586,3968265336.172509,7.65767,38.669302,38.66351,1.40549,38.669302,38.66351,0.012956,0.012948,0.012969,38.6639,38.702404,38.708324
0.878744,0.01455072668,0.441563,0.0548121044,-3.170577045022194e-08,-3.170577045022194e-08,4716145627.784594,8.08499,45.147793,55.33882,7.00654,59.837324,74.603591,0.022727,0.022727,0.022727,99.554,99.554087,99.55408
0.995191,0.3035223514,0.547481,0.0660639994,6794800253.646164,3111270767.279645,1909552549.4607027,1.37514,24.023926,51.359579,11.7712,38.800118,51.359579,0.240905,0.24098,0.240986,69.5024,69.520512,69.521211
0.580897,0.002367010766,0.407611,0.002705605282,5716861128.725428,6904267596.7026,4718367768.603245,5.31791,61.993461,69.311678,0.92888,53.659971,69.311678,0.093574,0.093574,0.093574,72.9566,72.956061,72.956653
0.732805,0.355626116,0.725416,0.09709589,631461318.9600507,670765377.2986684,6004571978.499641,1.34278,18.173791,18.172465,4.56811,18.173791,18.172465,0.235801,0.237698,0.23803,24.2249,24.420312,24.439965
0.969027,0.7966404739999999,0.430899,0.389036438,6958383005.707039,3886534559.2897906,2141972034.5745866,4.49253,27.584224,54.5551,9.26654,37.894824,54.5551,0.295266,0.29531,0.295316,83.9436,83.957797,83.957339
0.946404,0.0897420236,0.367142,0.02946574036,-3.170577045022194e-08,-3.170577045022194e-08,3549030760.2614837,3.91683,35.489534,51.972609,1.76234,44.111229,69.421113,0.052064,0.052065,0.052065,79.4143,79.415334,79.415178
0.228882,0.00209502873,0.185084,0.0418116318,4327213062.777426,4732637920.101459,1619045525.4698362,2.33921,12.481305,48.095467,1.44394,5.283673,48.095467,0.013259,0.01326,0.01326,48.1469,48.146203,48.147721
0.22657,0.024202219,0.137878,0.0331712488,2902844324.6670895,3088824667.0894103,4175002037.2239285,1.08587,30.133124,30.128261,1.67029,30.133124,30.128261,0.255747,0.255774,0.255774,42.1758,42.169724,42.176546
0.864653,0.00888790892,0.558075,0.001471423004,2085018072.2891567,1705821496.5123653,2029061242.3090434,2.06467,28.41898,29.109557,0.902979,29.125749,29.109557,0.259507,0.259519,0.259523,41.1198,41.098036,41.121284
0.721353,0.01886215006,0.1269,0.0015933661060000001,-3.170577045022194e-08,-3.170577045022194e-08,3527319668.38511,2.54906,45.389393,65.472715,1.00166,31.19407,62.018146,0.029865,0.029865,0.029865,88.2804,88.28045,88.280448
0.838676,0.2883951366,0.135391,0.01373548076,-3.170577045022194e-08,6582977171.845276,4994764500.076098,9.13969,48.619717,57.873092,2.40252,50.782178,62.90801,0.173065,0.173067,0.173067,74.2686,74.269551,74.26954
0.341375,0.0878493082,0.32039,0.02393766148,-3.170577045022194e-08,-3.170577045022194e-08,3298675457.6391478,0.889705,38.586096,67.600067,1.60339,40.017712,68.640041,0.020238,0.020238,0.020238,99.1222,99.12266,99.122657
0.504615,0.01206792942,0.314805,0.98620849,2298629.993658846,6917.03868103995,4384128909.918337,13.2162,2.649479,2.454917,2.41414,2.649479,2.454917,0.273416,0.0,0.0,3.28678,2.454917,2.649478
0.961498,0.1364975504,0.355574,0.552382098,174089537.09575143,127201426.75967026,3696009694.863223,1.21568,9.317319,9.462121,8.1381,9.317319,9.462121,0.141407,0.083786,0.119734,9.76168,9.860916,10.120067
0.324663,0.002040483454,0.250884,0.0018040154579999999,1683397907.4191504,1116212428.6620164,6690269763.889036,1.45492,17.422339,17.419518,11.009,17.422339,17.419518,0.052355,0.052363,0.052363,17.7531,17.706149,17.709017
0.826341,0.0348132212,0.355031,0.1339793968,6141845275.840203,4216001902.346227,6811697613.754257,4.32323,54.862469,54.862303,9.05187,54.862469,54.862303,0.155941,0.155943,0.155943,62.8963,62.895881,62.896074
0.828113,0.8877689959999999,0.758696,0.0514499404,1380284400.7609384,2292363348.1293597,4654191214.182484,2.36493,33.882972,33.878581,0.901096,33.882972,33.878581,0.045676,0.045817,0.04587,34.1992,34.30535,34.310783
0.678343,0.1531907262,0.551649,0.00611992698,-3.170577045022194e-08,-3.170577045022194e-08,6949881121.149347,1.60323,68.608129,68.908902,5.15004,76.611104,76.947386,0.067738,0.067739,0.067739,91.8649,91.865986,91.865985
0.479397,0.02053657712,0.127773,0.002115564424,654942612.5554851,1754689917.5649967,1324415488.9178371,7.18361,13.917899,13.698963,5.02966,5.787394,13.698963,0.165568,0.165549,0.165611,16.2421,15.961315,16.218151
0.173965,0.0081318005,0.13234,0.14723597419999998,1577161699.429296,2051829422.9549778,3898228385.5665545,5.81443,17.334049,17.317434,1.90819,17.334049,17.317434,0.005317,0.005339,0.00534,17.3061,17.320396,17.337014
0.235402,0.25986783739999997,0.128801,0.7525570159999999,6338576410.906785,-3.170577045022194e-08,5993677733.359923,4.84271,62.10199,65.023396,0.874785,54.554206,61.736527,0.284581,0.284598,0.284598,97.4519,97.456779,97.457043
0.910646,0.0049038076600000004,0.262838,0.2828929836,-3.170577045022194e-08,4311797717.184527,6009259567.020139,1.63196,48.789844,53.287172,13.0345,54.87848,54.878382,0.238323,0.238325,0.238325,73.8479,73.847978,73.848116
0.589193,0.566597176,0.467037,0.00484034918,5920681674.06468,6158370323.398859,1771797359.480366,4.31043,34.920948,71.063229,5.82852,32.957781,71.063229,0.111214,0.111219,0.11122,76.3424,76.344357,76.344842
0.690176,0.00818308454,0.61625,0.002569607956,5184803424.223208,4325986049.461002,1588847133.25929,3.06773,29.561649,58.761288,6.14178,32.952156,58.761288,0.063537,0.063538,0.063538,60.1868,60.185051,60.186936
0.162357,0.033523866,0.145239,0.22356624360000002,2061149651.236525,1622282498.4147115,3019432519.873165,1.83528,15.829979,15.806501,3.63069,15.829979,15.806501,0.205844,0.20649,0.206516,19.8763,19.885945,19.916539
0.749597,0.0018466323060000003,0.138642,0.0633887766,700850982.878884,1935225110.9701965,4185283244.9086814,1.56928,13.812468,13.693647,1.70552,13.812468,13.693647,0.250836,0.251221,0.251234,19.3054,18.967854,19.133005
0.724961,0.00852472582,0.481419,0.0061163945,1320522194.0393152,1181319911.2238426,1248785774.9814887,2.23422,23.96972,25.076286,6.32348,25.106696,25.076286,0.25532,0.255333,0.255339,35.104,35.063034,35.106045
0.332302,0.9322277800000001,0.267958,0.051455933,2569567533.291059,3083480025.3646164,5591732237.570874,4.25336,38.098559,38.096408,2.56416,38.098559,38.096408,0.00608,0.006085,0.006086,38.0917,38.104873,38.107025
0.211572,0.00498619014,0.184787,0.02240257814,4268744451.4901714,4564131261.889664,1883837145.7298613,1.95143,16.277073,46.396505,1.3449,8.783415,46.396505,0.237051,0.237053,0.237053,62.2611,62.259517,62.261556
0.349472,0.00505094176,0.142866,0.33765147,949933417.8820546,1055513316.4235891,6212987627.574321,8.07498,15.685618,15.674318,11.7663,15.685618,15.674318,0.292676,0.292745,0.29275,24.0891,23.968657,23.986234
0.552404,0.07630188339999999,0.494397,0.01340251298,-3.170577045022194e-08,-3.170577045022194e-08,1806833641.771774,1.12532,30.949232,75.047892,14.6755,37.312507,77.975994,0.13347,0.133472,0.133472,92.5014,92.502094,92.502077
0.749984,0.77173649,0.180699,0.6068232920000001,1143046607.4825618,2010683259.3532023,1947283248.0197287,9.17876,26.714632,26.677223,2.48981,25.544465,26.677223,0.048237,0.048235,0.048363,27.0412,27.049684,27.089597
0.633169,0.453188798,0.193617,0.0854932702,-3.170577045022194e-08,-3.170577045022194e-08,1981639644.3515635,2.78729,35.595973,73.178876,1.04509,9.577191,63.077732,0.127246,0.127249,0.127249,98.5044,98.505689,98.505615
0.755954,0.21957138720000002,0.725959,0.0025209922,5884946100.190234,5744911223.842739,4249684342.3217,14.7361,50.999285,60.505494,13.22,51.520461,60.505494,0.087877,0.087878,0.087879,63.3106,63.310986,63.311759
0.509523,0.0632373846,0.402078,0.001440387644,846308180.0887761,1293964172.4793913,2991602603.9790115,9.45272,21.875292,21.84492,4.6597,21.875292,21.84492,0.212562,0.212558,0.21258,27.8804,27.82436,27.864305
